arm_error: -1.89 pendulum_error: 137.33
arm_error: -6.70 pendulum_error: 152.60
arm_error: -14.48 pendulum_error: 169.85
arm_error: -22.52 pendulum_error: -172.88
arm_error: -30.19 pendulum_error: -157.87
arm_error: -35.11 pendulum_error: -147.02
arm_error: -37.95 pendulum_error: -140.78
arm_error: -38.74 pendulum_error: -138.84
arm_error: -38.02 pendulum_error: -140.64
arm_error: -36.19 pendulum_error: -145.50
arm_error: -33.49 pendulum_error: -152.51
arm_error: -29.88 pendulum_error: -161.19
arm_error: -25.58 pendulum_error: -170.42
arm_error: -21.20 pendulum_error: 179.74
arm_error: -20.88 pendulum_error: 171.65
arm_error: -23.16 pendulum_error: 165.08
arm_error: -25.95 pendulum_error: 159.17
arm_error: -28.59 pendulum_error: 153.98
arm_error: -31.38 pendulum_error: 150.07
arm_error: -34.13 pendulum_error: 147.19
arm_error: -36.96 pendulum_error: 145.59
arm_error: -39.88 pendulum_error: 145.30
arm_error: -42.96 pendulum_error: 146.31
arm_error: -46.19 pendulum_error: 148.53
arm_error: -49.71 pendulum_error: 152.07
arm_error: -53.75 pendulum_error: 156.77
arm_error: -58.08 pendulum_error: 162.42
arm_error: -62.43 pendulum_error: 168.55
arm_error: -65.86 pendulum_error: 174.55
arm_error: -67.88 pendulum_error: -179.80
arm_error: -67.75 pendulum_error: -175.25
